district_id,district_name,electoral_district_id,electoral_district_type,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,invalid_votes,valid_votes,vote_yes,vote_no
01,Mitte,1A ,postal_voting_district,0,0,0,0,521,521,1,520,293,227
01,Mitte,1B ,postal_voting_district,0,0,0,0,541,541,1,540,333,207
01,Mitte,1C ,postal_voting_district,0,0,0,0,539,539,2,537,310,227
01,Mitte,1D ,postal_voting_district,0,0,0,0,544,544,2,542,306,236
01,Mitte,1E ,postal_voting_district,0,0,0,0,544,544,2,542,353,189
01,Mitte,1F ,postal_voting_district,0,0,0,0,1097,1097,1,1096,676,420
01,Mitte,1G ,postal_voting_district,0,0,0,0,1053,1053,0,1053,632,421
01,Mitte,1H ,postal_voting_district,0,0,0,0,1091,1091,1,1090,664,426
01,Mitte,1J ,postal_voting_district,0,0,0,0,1101,1101,1,1100,669,431
01,Mitte,1K ,postal_voting_district,0,0,0,0,1095,1095,1,1094,711,383
01,Mitte,1L ,postal_voting_district,0,0,0,0,1082,1082,4,1078,663,415
01,Mitte,1M ,postal_voting_district,0,0,0,0,1067,1067,1,1066,657,409
01,Mitte,1N ,postal_voting_district,0,0,0,0,1093,1093,1,1092,677,415
01,Mitte,1O ,postal_voting_district,0,0,0,0,1080,1080,2,1078,674,404
01,Mitte,1P ,postal_voting_district,0,0,0,0,1072,1072,1,1071,677,394
01,Mitte,1Q ,postal_voting_district,0,0,0,0,543,543,1,542,353,189
01,Mitte,1R ,postal_voting_district,0,0,0,0,544,544,1,543,306,237
01,Mitte,1S ,postal_voting_district,0,0,0,0,539,539,1,538,310,228
01,Mitte,1T ,postal_voting_district,0,0,0,0,541,541,0,541,333,208
01,Mitte,1U ,postal_voting_district,0,0,0,0,521,521,0,521,293,228
01,Mitte,100,electoral_district,3071,2814,257,0,594,1,2,592,291,301
01,Mitte,101,electoral_district,2429,2096,333,0,533,4,3,530,281,249
01,Mitte,105,electoral_district,3960,3565,395,0,882,1,2,880,410,470
01,Mitte,107,electoral_district,3531,3226,305,0,744,5,1,743,274,469
01,Mitte,111,electoral_district,2213,2021,192,0,540,7,2,538,183,355
01,Mitte,112,electoral_district,2396,2217,179,0,558,6,1,557,198,359
01,Mitte,115,electoral_district,3153,2862,291,0,632,2,2,630,244,386
01,Mitte,118,electoral_district,2499,2248,251,0,532,4,0,532,247,285
01,Mitte,120,electoral_district,3512,3313,199,0,817,0,4,813,615,198
01,Mitte,121,electoral_district,2958,2689,269,0,589,6,3,586,283,303
01,Mitte,129,electoral_district,3031,2852,179,0,566,1,2,564,398,166
01,Mitte,200,electoral_district,2117,1839,278,0,537,7,1,536,261,275
01,Mitte,202,electoral_district,3393,2907,486,0,737,3,0,737,313,424
01,Mitte,205,electoral_district,2979,2620,359,0,637,4,2,635,236,399
01,Mitte,207,electoral_district,3147,2609,538,0,556,0,1,555,231,324
01,Mitte,209,electoral_district,3996,3633,363,0,723,3,7,716,292,424
01,Mitte,212,electoral_district,3477,2932,545,0,676,3,1,675,186,489
01,Mitte,214,electoral_district,3099,2677,422,0,609,2,1,608,189,419
01,Mitte,217,electoral_district,2240,1932,308,0,471,0,2,469,176,293
01,Mitte,219,electoral_district,3303,2894,409,0,859,0,2,857,301,556
01,Mitte,221,electoral_district,3930,3512,418,0,876,2,3,873,246,627
01,Mitte,300,electoral_district,3173,2887,286,0,904,4,1,903,604,299
01,Mitte,302,electoral_district,2838,2466,372,0,753,2,2,751,501,250
01,Mitte,305,electoral_district,3105,2691,414,0,916,1,4,912,474,438
01,Mitte,307,electoral_district,2578,2340,238,0,631,0,5,626,368,258
01,Mitte,308,electoral_district,1978,1785,193,0,372,0,1,371,235,136
01,Mitte,312,electoral_district,2375,2088,287,0,724,1,2,722,369,353
01,Mitte,315,electoral_district,2305,1989,316,0,740,4,2,738,450,288
01,Mitte,317,electoral_district,3717,3196,521,0,1126,6,4,1122,728,394
01,Mitte,321,electoral_district,2390,2043,347,0,627,1,0,627,445,182
01,Mitte,323,electoral_district,2146,1945,201,0,533,3,0,533,336,197
01,Mitte,325,electoral_district,2460,2198,262,0,480,1,0,480,290,190
01,Mitte,327,electoral_district,2798,2546,252,0,521,3,3,518,335,183
01,Mitte,400,electoral_district,3083,2901,182,0,651,1,5,646,430,216
01,Mitte,403,electoral_district,2556,2315,241,0,614,0,1,613,354,259
01,Mitte,404,electoral_district,2418,2223,195,0,551,0,0,551,328,223
01,Mitte,405,electoral_district,1858,1712,146,0,477,1,4,473,323,150
01,Mitte,409,electoral_district,3035,2746,289,0,714,0,1,713,402,311
01,Mitte,414,electoral_district,1926,1772,154,0,392,0,0,392,252,140
01,Mitte,415,electoral_district,2749,2519,230,0,604,0,3,601,400,201
01,Mitte,416,electoral_district,3317,3091,226,0,810,0,2,808,482,326
01,Mitte,421,electoral_district,2591,2389,202,0,576,0,1,575,321,254
01,Mitte,425,electoral_district,2563,2349,214,0,557,0,2,555,342,213
01,Mitte,427,electoral_district,2690,2483,207,0,581,2,3,578,300,278
01,Mitte,431,electoral_district,2887,2705,182,0,520,1,4,516,293,223
01,Mitte,500,electoral_district,3170,2886,284,0,856,3,0,856,656,200
01,Mitte,504,electoral_district,3044,2789,255,0,710,0,1,709,508,201
01,Mitte,505,electoral_district,2653,2344,309,0,922,1,0,922,656,266
01,Mitte,508,electoral_district,2252,2019,233,0,613,0,2,611,435,176
01,Mitte,510,electoral_district,2218,2046,172,0,544,0,0,544,460,84
01,Mitte,512,electoral_district,2062,1904,158,0,549,2,0,549,391,158
01,Mitte,513,electoral_district,2497,2283,214,0,476,1,3,473,344,129
01,Mitte,516,electoral_district,2992,2759,233,0,769,0,4,765,506,259
01,Mitte,519,electoral_district,2371,2163,208,0,739,0,2,737,504,233
01,Mitte,522,electoral_district,2315,2141,174,0,451,0,0,451,325,126
01,Mitte,524,electoral_district,1892,1790,102,0,382,2,1,381,208,173
01,Mitte,528,electoral_district,2906,2718,188,0,657,2,0,657,400,257
01,Mitte,600,electoral_district,2060,1890,170,0,431,2,2,429,310,119
01,Mitte,601,electoral_district,2678,2549,129,0,414,0,0,414,269,145
01,Mitte,602,electoral_district,1895,1780,115,0,527,1,0,527,330,197
01,Mitte,603,electoral_district,2708,2493,215,0,505,0,1,504,379,125
01,Mitte,605,electoral_district,2733,2572,161,0,474,1,0,474,254,220
01,Mitte,612,electoral_district,1962,1871,91,0,385,2,1,384,237,147
01,Mitte,613,electoral_district,2950,2786,164,0,534,0,2,532,346,186
01,Mitte,617,electoral_district,2082,1938,144,0,345,0,0,345,226,119
01,Mitte,620,electoral_district,1936,1761,175,0,277,0,0,277,186,91
01,Mitte,623,electoral_district,2753,2590,163,0,508,1,1,507,342,165
01,Mitte,624,electoral_district,2115,1989,126,0,389,0,0,389,266,123
01,Mitte,627,electoral_district,2706,2596,110,0,462,1,1,461,313,148
01,Mitte,632,electoral_district,2260,2097,163,0,556,0,2,554,348,206
01,Mitte,634,electoral_district,2429,2322,107,0,453,1,2,451,257,194
02,Friedrichshain-Kreuzberg,1A ,postal_voting_district,0,0,0,0,686,686,2,684,349,335
02,Friedrichshain-Kreuzberg,1B ,postal_voting_district,0,0,0,0,810,810,1,809,399,410
02,Friedrichshain-Kreuzberg,1C ,postal_voting_district,0,0,0,0,853,853,0,853,386,467
02,Friedrichshain-Kreuzberg,1D ,postal_voting_district,0,0,0,0,793,793,4,789,339,450
02,Friedrichshain-Kreuzberg,1E ,postal_voting_district,0,0,0,0,803,803,1,802,326,476
02,Friedrichshain-Kreuzberg,1F ,postal_voting_district,0,0,0,0,693,693,3,690,304,386
02,Friedrichshain-Kreuzberg,1G ,postal_voting_district,0,0,0,0,690,690,1,689,300,389
02,Friedrichshain-Kreuzberg,1H ,postal_voting_district,0,0,0,0,788,788,3,785,351,434
02,Friedrichshain-Kreuzberg,1J ,postal_voting_district,0,0,0,0,683,683,0,683,279,404
02,Friedrichshain-Kreuzberg,1K ,postal_voting_district,0,0,0,0,656,656,3,653,278,375
02,Friedrichshain-Kreuzberg,1L ,postal_voting_district,0,0,0,0,674,674,0,674,282,392
02,Friedrichshain-Kreuzberg,1M ,postal_voting_district,0,0,0,0,682,682,3,679,277,402
02,Friedrichshain-Kreuzberg,1N ,postal_voting_district,0,0,0,0,688,688,1,687,262,425
02,Friedrichshain-Kreuzberg,1O ,postal_voting_district,0,0,0,0,678,678,2,676,295,381
02,Friedrichshain-Kreuzberg,1P ,postal_voting_district,0,0,0,0,682,682,0,682,271,411
02,Friedrichshain-Kreuzberg,1Q ,postal_voting_district,0,0,0,0,683,683,2,681,288,393
02,Friedrichshain-Kreuzberg,101,electoral_district,1915,1815,100,0,372,1,5,367,204,163
02,Friedrichshain-Kreuzberg,102,electoral_district,982,908,74,0,201,0,0,201,120,81
02,Friedrichshain-Kreuzberg,103,electoral_district,705,655,50,0,170,2,0,170,119,51
02,Friedrichshain-Kreuzberg,104,electoral_district,943,858,85,0,212,0,0,212,120,92
02,Friedrichshain-Kreuzberg,105,electoral_district,3476,3103,373,0,982,3,2,980,486,494
02,Friedrichshain-Kreuzberg,106,electoral_district,2602,2287,315,0,819,3,3,816,408,408
02,Friedrichshain-Kreuzberg,107,electoral_district,1412,1233,179,0,474,1,2,472,237,235
02,Friedrichshain-Kreuzberg,108,electoral_district,3730,3330,400,0,1244,6,1,1243,612,631
02,Friedrichshain-Kreuzberg,109,electoral_district,977,874,103,0,344,0,0,344,127,217
02,Friedrichshain-Kreuzberg,110,electoral_district,2330,2083,247,0,759,0,1,758,275,483
02,Friedrichshain-Kreuzberg,111,electoral_district,2339,2123,216,0,761,0,3,758,335,423
02,Friedrichshain-Kreuzberg,112,electoral_district,2531,2317,214,0,811,2,2,809,355,454
02,Friedrichshain-Kreuzberg,113,electoral_district,1257,1172,85,0,318,2,0,318,261,57
02,Friedrichshain-Kreuzberg,114,electoral_district,921,834,87,0,193,0,0,193,133,60
02,Friedrichshain-Kreuzberg,115,electoral_district,1944,1791,153,0,457,0,3,454,300,154
02,Friedrichshain-Kreuzberg,116,electoral_district,1002,924,78,0,180,0,0,180,140,40
02,Friedrichshain-Kreuzberg,117,electoral_district,3007,2755,252,0,769,0,1,768,533,235
02,Friedrichshain-Kreuzberg,118,electoral_district,916,870,46,0,241,0,1,240,158,82
02,Friedrichshain-Kreuzberg,119,electoral_district,1120,999,121,0,385,0,1,384,192,192
02,Friedrichshain-Kreuzberg,120,electoral_district,3198,2890,308,0,1054,5,3,1051,402,649
02,Friedrichshain-Kreuzberg,121,electoral_district,1129,1007,122,0,431,0,2,429,148,281
02,Friedrichshain-Kreuzberg,122,electoral_district,1057,906,151,0,326,1,0,326,142,184
02,Friedrichshain-Kreuzberg,123,electoral_district,1880,1691,189,0,650,1,3,647,310,337
02,Friedrichshain-Kreuzberg,124,electoral_district,2345,2112,233,0,733,2,5,728,292,436
02,Friedrichshain-Kreuzberg,125,electoral_district,3211,2951,260,0,749,2,2,747,292,455
02,Friedrichshain-Kreuzberg,126,electoral_district,1102,1002,100,0,278,0,1,277,93,184
02,Friedrichshain-Kreuzberg,127,electoral_district,1374,1231,143,0,406,2,0,406,117,289
02,Friedrichshain-Kreuzberg,128,electoral_district,775,738,37,0,154,0,0,154,51,103
02,Friedrichshain-Kreuzberg,129,electoral_district,1029,924,105,0,286,2,0,286,112,174
02,Friedrichshain-Kreuzberg,130,electoral_district,1990,1852,138,0,417,0,1,416,230,186
02,Friedrichshain-Kreuzberg,131,electoral_district,1687,1559,128,0,421,0,0,421,343,78
02,Friedrichshain-Kreuzberg,132,electoral_district,1027,952,75,0,200,0,0,200,96,104
02,Friedrichshain-Kreuzberg,133,electoral_district,1063,1002,61,0,279,0,1,278,234,44
02,Friedrichshain-Kreuzberg,134,electoral_district,2251,2123,128,0,454,1,2,452,141,311
02,Friedrichshain-Kreuzberg,135,electoral_district,1065,1009,56,0,222,1,1,221,75,146
02,Friedrichshain-Kreuzberg,136,electoral_district,1212,1137,75,0,302,0,0,302,136,166
02,Friedrichshain-Kreuzberg,137,electoral_district,1304,1192,112,0,315,0,2,313,101,212
02,Friedrichshain-Kreuzberg,138,electoral_district,3152,2931,221,0,748,2,3,745,246,499
02,Friedrichshain-Kreuzberg,139,electoral_district,1148,1042,106,0,317,1,0,317,102,215
02,Friedrichshain-Kreuzberg,140,electoral_district,1801,1693,108,0,444,0,0,444,193,251
02,Friedrichshain-Kreuzberg,141,electoral_district,2505,2314,191,0,682,1,4,678,217,461
02,Friedrichshain-Kreuzberg,142,electoral_district,2256,2084,172,0,534,0,4,530,255,275
02,Friedrichshain-Kreuzberg,143,electoral_district,1397,1305,92,0,332,2,2,330,107,223
02,Friedrichshain-Kreuzberg,144,electoral_district,2296,2150,146,0,538,4,0,538,136,402
02,Friedrichshain-Kreuzberg,145,electoral_district,1025,976,49,0,227,3,2,225,84,141
02,Friedrichshain-Kreuzberg,146,electoral_district,2191,2067,124,0,527,0,1,526,173,353
02,Friedrichshain-Kreuzberg,147,electoral_district,626,592,34,0,205,3,0,205,75,130
02,Friedrichshain-Kreuzberg,148,electoral_district,987,901,86,0,280,1,0,280,110,170
02,Friedrichshain-Kreuzberg,149,electoral_district,2110,1970,140,0,409,2,0,409,117,292
02,Friedrichshain-Kreuzberg,150,electoral_district,1218,1167,51,0,206,0,1,205,74,131
02,Friedrichshain-Kreuzberg,151,electoral_district,1248,1182,66,0,227,0,1,226,89,137
02,Friedrichshain-Kreuzberg,152,electoral_district,898,837,61,0,181,0,0,181,58,123
02,Friedrichshain-Kreuzberg,153,electoral_district,2200,2062,138,0,477,2,0,477,140,337
02,Friedrichshain-Kreuzberg,154,electoral_district,1358,1237,121,0,264,0,3,261,89,172
02,Friedrichshain-Kreuzberg,155,electoral_district,1417,1333,84,0,257,0,1,256,94,162
02,Friedrichshain-Kreuzberg,156,electoral_district,2505,2220,285,0,505,0,2,503,160,343
02,Friedrichshain-Kreuzberg,157,electoral_district,1104,1002,102,0,228,1,0,228,73,155
02,Friedrichshain-Kreuzberg,158,electoral_district,1231,1150,81,0,308,0,0,308,101,207
02,Friedrichshain-Kreuzberg,159,electoral_district,1947,1782,165,0,525,0,0,525,153,372
02,Friedrichshain-Kreuzberg,160,electoral_district,1354,1239,115,0,345,4,0,345,92,253
02,Friedrichshain-Kreuzberg,161,electoral_district,1298,1205,93,0,295,1,1,294,73,221
02,Friedrichshain-Kreuzberg,162,electoral_district,3878,3640,238,0,723,1,2,721,180,541
02,Friedrichshain-Kreuzberg,163,electoral_district,1120,1059,61,0,234,1,0,234,65,169
02,Friedrichshain-Kreuzberg,164,electoral_district,5451,5069,382,0,1228,6,3,1225,297,928
02,Friedrichshain-Kreuzberg,165,electoral_district,2400,2238,162,0,468,0,0,468,143,325
02,Friedrichshain-Kreuzberg,166,electoral_district,4049,3842,207,0,898,3,6,892,209,683
02,Friedrichshain-Kreuzberg,167,electoral_district,2332,2182,150,0,500,1,0,500,137,363
02,Friedrichshain-Kreuzberg,168,electoral_district,3714,3497,217,0,711,0,4,707,185,522
02,Friedrichshain-Kreuzberg,169,electoral_district,1401,1332,69,0,300,0,0,300,78,222
02,Friedrichshain-Kreuzberg,170,electoral_district,2548,2383,165,0,493,22,2,491,163,328
02,Friedrichshain-Kreuzberg,171,electoral_district,1393,1298,95,0,265,0,0,265,76,189
02,Friedrichshain-Kreuzberg,172,electoral_district,4042,3783,259,0,723,2,1,722,196,526
02,Friedrichshain-Kreuzberg,173,electoral_district,3844,3535,309,0,739,1,5,734,188,546
02,Friedrichshain-Kreuzberg,174,electoral_district,1425,1337,88,0,259,0,1,258,84,174
02,Friedrichshain-Kreuzberg,175,electoral_district,2477,2329,148,0,511,0,0,511,140,371
02,Friedrichshain-Kreuzberg,176,electoral_district,3519,3318,201,0,632,0,1,631,195,436
02,Friedrichshain-Kreuzberg,177,electoral_district,2784,2632,152,0,502,0,0,502,154,348
02,Friedrichshain-Kreuzberg,178,electoral_district,1200,1106,94,0,284,0,1,283,99,184
02,Friedrichshain-Kreuzberg,179,electoral_district,1280,1205,75,0,309,2,2,307,96,211
02,Friedrichshain-Kreuzberg,180,electoral_district,4117,3785,332,0,791,2,2,789,230,559
02,Friedrichshain-Kreuzberg,181,electoral_district,915,841,74,0,242,0,2,240,63,177
02,Friedrichshain-Kreuzberg,182,electoral_district,1294,1187,107,0,287,0,3,284,96,188
02,Friedrichshain-Kreuzberg,183,electoral_district,2455,2273,182,0,500,0,1,499,144,355
02,Friedrichshain-Kreuzberg,184,electoral_district,1248,1147,101,0,320,0,1,319,90,229
02,Friedrichshain-Kreuzberg,185,electoral_district,2427,2170,257,0,555,0,1,554,163,391
02,Friedrichshain-Kreuzberg,186,electoral_district,2061,1891,170,0,446,1,3,443,99,344
02,Friedrichshain-Kreuzberg,187,electoral_district,2381,2154,227,0,406,0,1,405,115,290
03,Pankow,1A ,postal_voting_district,0,0,0,0,1300,1300,0,1300,485,815
03,Pankow,1B ,postal_voting_district,0,0,0,0,1240,1240,1,1239,449,790
03,Pankow,2A ,postal_voting_district,0,0,0,0,1218,1218,2,1216,446,770
03,Pankow,2B ,postal_voting_district,0,0,0,0,1254,1254,1,1253,432,821
03,Pankow,3B ,postal_voting_district,0,0,0,0,1414,1414,1,1413,483,930
03,Pankow,4A ,postal_voting_district,0,0,0,0,1109,1109,1,1108,389,719
03,Pankow,5B ,postal_voting_district,0,0,0,0,1216,1216,0,1216,403,813
03,Pankow,6A ,postal_voting_district,0,0,0,0,1318,1318,2,1316,461,855
03,Pankow,6B ,postal_voting_district,0,0,0,0,1243,1243,0,1243,433,810
03,Pankow,7A ,postal_voting_district,0,0,0,0,1191,1191,1,1190,454,736
03,Pankow,7B ,postal_voting_district,0,0,0,0,1188,1188,0,1188,447,741
03,Pankow,8A ,postal_voting_district,0,0,0,0,1208,1208,1,1207,424,783
03,Pankow,8B ,postal_voting_district,0,0,0,0,1217,1217,2,1215,430,785
03,Pankow,9A ,postal_voting_district,0,0,0,0,1247,1247,2,1245,435,810
03,Pankow,9B ,postal_voting_district,0,0,0,0,1225,1225,2,1223,441,782
03,Pankow,101,electoral_district,2349,2162,187,0,475,0,1,474,209,265
03,Pankow,102,electoral_district,2241,2098,143,0,358,0,2,356,122,234
03,Pankow,103,electoral_district,1574,1472,102,0,339,0,2,337,103,234
03,Pankow,104,electoral_district,1173,1129,44,0,215,0,0,215,69,146
03,Pankow,105,electoral_district,1046,992,54,0,113,0,0,113,49,64
03,Pankow,106,electoral_district,896,856,40,0,132,0,0,132,48,84
03,Pankow,107,electoral_district,1474,1376,98,0,258,0,0,258,77,181
03,Pankow,108,electoral_district,3455,3313,142,0,720,0,1,719,323,396
03,Pankow,109,electoral_district,3033,2884,149,0,626,0,0,626,255,371
03,Pankow,110,electoral_district,1336,1284,52,0,278,0,1,277,122,155
03,Pankow,111,electoral_district,1200,1106,94,0,342,0,1,341,109,232
03,Pankow,112,electoral_district,2981,2713,268,0,885,0,0,885,328,557
03,Pankow,113,electoral_district,1048,966,82,0,286,0,1,285,109,176
03,Pankow,114,electoral_district,1470,1385,85,0,441,0,0,441,191,250
03,Pankow,115,electoral_district,3012,2854,158,0,684,0,0,684,285,399
03,Pankow,116,electoral_district,1442,1334,108,0,301,0,2,299,136,163
03,Pankow,117,electoral_district,3107,2889,218,0,678,0,0,678,259,419
03,Pankow,201,electoral_district,830,807,23,0,184,0,0,184,88,96
03,Pankow,202,electoral_district,618,588,30,0,123,0,0,123,78,45
03,Pankow,203,electoral_district,2804,2640,164,0,560,0,2,558,246,312
03,Pankow,204,electoral_district,2688,2520,168,0,542,0,0,542,269,273
03,Pankow,205,electoral_district,1174,1081,93,0,286,286,0,286,151,135
03,Pankow,206,electoral_district,2516,2280,236,0,626,0,2,624,348,276
03,Pankow,207,electoral_district,2147,2009,138,0,564,0,1,563,257,306
03,Pankow,208,electoral_district,1493,1354,139,0,366,0,0,366,200,166
03,Pankow,209,electoral_district,2853,2637,216,0,668,0,0,668,254,414
03,Pankow,210,electoral_district,3036,2763,273,0,777,0,0,777,326,451
03,Pankow,211,electoral_district,1280,1148,132,0,288,0,0,288,130,158
03,Pankow,212,electoral_district,2783,2505,278,0,733,0,0,733,287,446
03,Pankow,213,electoral_district,2838,2565,273,0,698,0,3,695,252,443
03,Pankow,214,electoral_district,1288,1189,99,0,222,0,0,222,76,146
03,Pankow,215,electoral_district,1377,1238,139,0,348,0,0,348,130,218
03,Pankow,216,electoral_district,1536,1379,157,0,408,0,0,408,142,266
03,Pankow,301,electoral_district,2503,2291,212,0,654,0,1,653,231,422
03,Pankow,302,electoral_district,1021,944,77,0,226,0,0,226,86,140
03,Pankow,303,electoral_district,2377,2223,154,0,496,0,3,493,148,345
03,Pankow,304,electoral_district,1187,1101,86,0,221,0,1,220,69,151
03,Pankow,305,electoral_district,2394,2146,248,0,606,0,4,602,198,404
03,Pankow,306,electoral_district,1120,1031,89,0,302,0,1,301,88,213
03,Pankow,307,electoral_district,1039,898,141,0,290,0,0,290,82,208
03,Pankow,308,electoral_district,1123,988,135,0,282,0,0,282,68,214
03,Pankow,309,electoral_district,2392,2107,285,0,553,0,0,553,151,402
03,Pankow,310,electoral_district,2439,2262,177,0,623,0,1,622,158,464
03,Pankow,311,electoral_district,1120,1048,72,0,258,0,0,258,69,189
03,Pankow,312,electoral_district,2812,2536,276,0,698,0,0,698,179,519
03,Pankow,313,electoral_district,1321,1169,152,0,404,0,2,402,64,338
03,Pankow,314,electoral_district,1092,1004,88,0,272,0,0,272,64,208
03,Pankow,315,electoral_district,2237,2049,188,0,473,0,0,473,127,346
03,Pankow,316,electoral_district,1344,1234,110,0,298,0,1,297,71,226
03,Pankow,317,electoral_district,2482,2260,222,0,612,0,1,611,178,433
03,Pankow,318,electoral_district,914,832,82,0,189,0,0,189,47,142
03,Pankow,401,electoral_district,2494,2259,235,0,535,0,0,535,237,298
03,Pankow,402,electoral_district,2382,2162,220,0,522,0,0,522,207,315
03,Pankow,403,electoral_district,1019,939,80,0,228,0,0,228,79,149
03,Pankow,404,electoral_district,2202,1998,204,0,472,0,0,472,161,311
03,Pankow,405,electoral_district,1203,1153,50,0,196,0,0,196,59,137
03,Pankow,406,electoral_district,1381,1316,65,0,268,0,0,268,89,179
03,Pankow,407,electoral_district,2650,2408,242,0,614,0,1,613,218,395
03,Pankow,408,electoral_district,2238,2149,89,0,395,0,0,395,150,245
03,Pankow,409,electoral_district,1253,1181,72,0,223,0,0,223,100,123
03,Pankow,410,electoral_district,1147,1049,98,0,210,0,0,210,56,154
03,Pankow,411,electoral_district,2639,2480,159,0,522,0,0,522,172,350
03,Pankow,412,electoral_district,1006,947,59,0,185,0,0,185,62,123
03,Pankow,413,electoral_district,751,699,52,0,156,0,0,156,67,89
03,Pankow,414,electoral_district,2244,2139,105,0,478,0,1,477,158,319
03,Pankow,415,electoral_district,2567,2402,165,0,500,0,1,499,172,327
03,Pankow,416,electoral_district,1452,1344,108,0,233,0,0,233,57,176
03,Pankow,501,electoral_district,2816,2637,179,0,629,0,0,629,200,429
03,Pankow,502,electoral_district,3059,2830,229,0,570,0,1,569,181,388
03,Pankow,503,electoral_district,1565,1444,121,0,378,0,1,377,107,270
03,Pankow,504,electoral_district,2510,2310,200,0,548,0,0,548,162,386
03,Pankow,505,electoral_district,2203,2043,160,0,463,0,1,462,128,334
03,Pankow,506,electoral_district,2930,2644,286,0,559,0,1,558,187,371
03,Pankow,507,electoral_district,2233,1998,235,0,470,0,0,470,117,353
03,Pankow,508,electoral_district,2366,2121,245,0,476,0,0,476,144,332
03,Pankow,509,electoral_district,2385,2187,198,0,472,0,2,470,147,323
03,Pankow,510,electoral_district,2738,2550,188,0,532,0,0,532,176,356
03,Pankow,511,electoral_district,1167,1063,104,0,229,0,2,227,74,153
03,Pankow,512,electoral_district,2241,2064,177,0,567,0,2,565,183,382
03,Pankow,513,electoral_district,1237,1150,87,0,385,0,0,385,140,245
03,Pankow,514,electoral_district,818,725,93,0,263,0,1,262,61,201
03,Pankow,601,electoral_district,1158,1116,42,0,310,0,0,310,86,224
03,Pankow,602,electoral_district,1302,1220,82,0,226,0,2,224,69,155
03,Pankow,603,electoral_district,1321,1245,76,0,292,0,1,291,84,207
03,Pankow,604,electoral_district,2436,2279,157,0,570,0,0,570,175,395
03,Pankow,605,electoral_district,1864,1727,137,0,437,0,0,437,107,330
03,Pankow,606,electoral_district,2408,2262,146,0,589,0,2,587,162,425
03,Pankow,607,electoral_district,1662,1546,116,0,334,0,0,334,78,256
03,Pankow,608,electoral_district,1729,1611,118,0,405,0,1,404,123,281
03,Pankow,609,electoral_district,1836,1682,154,0,398,0,0,398,109,289
